   ,DEL_DATE,SHOP_CODE,MATERIAL,EFF_DURATION,DELAY_FROM,DELAY_TO,DELAY_DURN,CUM_DELAY,EQPT,SUB_EQPT,EFF_DURN
6884,2/5/2005,9,MC150,6.25,10.15,16.3,6.15,6.15,LOCP,VS-5,6.25
6898,2/5/2005,9,MC150,0.666667,10,10.4,0.4,0.4,CCM-5,others,0.666667
6899,2/5/2005,9,MC150,0.583333,6.4,7.15,0.35,0.35,F/C-2,B-2,0.583333
6904,2/5/2005,9,MC150,0.583333,6.05,6.4,0.35,0.35,F/C-2,B-2,0.583333
6908,2/5/2005,9,MC150,0.5,6.3,7,0.3,0.3,MILL,others,0.5
6909,2/5/2005,9,MC150,6.5,8,14.3,6.3,6.3,ASU-2,others,6.5
6910,2/5/2005,9,MC150,24,6,6,24,280,others,PC-3,24
6911,2/5/2005,9,MC150,3.583333,6,9.35,3.35,20.35,OT-2,others,3.583333
6919,2/5/2005,9,MC150,24,6,6,24,48,others,CRUSHER-1,24
6920,2/5/2005,9,MC150,0.5,6,6.3,0.3,1.45,CT-1,others,0.5
6931,2/4/2005,9,MC150,16,6,22,16,16,BILLET MIL,others,16
6933,2/4/2005,9,MC150,0.666667,21,21.4,0.4,0.4,MILL,"IM ,RM",0.666667
6935,2/4/2005,9,MC150,12,9,21,12,12,MILL,others,12
6936,2/4/2005,9,MC150,2.833333,13.45,16.35,2.5,2.5,CCM-6,others,2.833333
6937,2/4/2005,9,MC150,1.083333,17.3,18.35,1.05,1.05,CCM-5,others,1.083333
6938,2/4/2005,9,MC150,2.416667,14,16.25,2.25,2.25,WBRC,"CC-45,46",2.416667
6939,2/4/2005,9,MC150,2.416667,13.2,15.45,2.25,2.25,GETS,TG-2,2.416667
6940,2/4/2005,9,MC150,0.916667,19.5,20.45,0.55,0.55,CT-2,others,0.916667
6946,2/4/2005,9,MC150,4.5,0,0,4.3,4.3,RMB,PMD,4.5
6947,2/4/2005,9,MC150,0.466667,6.15,6.43,0.28,0.28,MILL,others,0.466667
6949,2/4/2005,9,MC150,5.5,11,16.3,5.3,5.3,BRC,others,5.5
6950,2/4/2005,9,MC150,1.5,18,19.3,1.3,1.3,CCM-1,others,1.5
6958,2/4/2005,9,MC150,1.166667,13.4,14.5,1.1,1.1,OT-3,others,1.166667
6960,2/4/2005,9,MC150,0.25,0,0,0.15,0.15,MILL,RHS,0.25
6983,2/4/2005,9,MC150,0.3,0,0,0.18,0.18,BATTERY-1,CHAMBER-2,0.3
6996,2/4/2005,9,MC150,0.083333,0,0,0.05,0.05,BATTERY-1,PC-2,0.083333
7003,2/4/2005,9,MC150,0.133333,0,0,0.08,0.08,BATTERY-1,PC-1,0.133333
7004,2/4/2005,9,MC150,0.116667,0,0,0.07,0.07,BATTERY-1,CC-3,0.116667
7005,2/4/2005,9,MC150,13.5,8,21.3,13.3,13.3,others,CHAMBER-1,13.5
7006,2/4/2005,9,MC150,4.25,8,12.15,4.15,4.15,others,CHAMBER-7,4.25
7010,2/4/2005,9,MC150,1.75,6,7.45,1.45,1.45,others,CHAMBER-10,1.75
7035,2/4/2005,9,MC150,3.5,14,17.3,3.3,3.3,CSP,ROUTE-B,3.5
7036,2/4/2005,9,MC150,0.25,16.15,16.3,0.15,0.15,M/C-1,others,0.25
7043,2/4/2005,9,MC150,0.083333,0,0,0.05,0.05,MILL,LHS,0.083333
7044,2/4/2005,9,MC150,0.166667,0,0,0.1,0.1,BATTERY-2,CHAMBER-7,0.166667
7045,2/4/2005,9,MC150,0.416667,9.35,10,0.25,0.25,OT-2,others,0.416667
7046,2/4/2005,9,MC150,4.416667,9.2,13.45,4.25,4.25,CCM-6,others,4.416667
7048,2/4/2005,9,MC150,1.5,0,0,1.3,1.3,BRC,others,1.5
7056,2/3/2005,9,MC150,1.5,0,0,1.3,1.3,BRC,CO-66,1.5
7066,2/3/2005,9,MC150,0.333333,0,0,0.2,0.2,MILL,others,0.333333
7067,2/3/2005,9,MC150,1.5,0,0,1.3,1.3,MILL,others,1.5
7072,2/3/2005,9,MC150,3.25,14,17.15,3.15,3.15,others,CC-51,3.25
7086,2/3/2005,9,MC150,1.083333,10.4,11.45,1.05,1.05,CONV-A,others,1.083333
7088,2/3/2005,9,MC150,0.333333,6.3,6.5,0.2,0.2,CONV-A,others,0.333333
7090,2/3/2005,9,MC150,0.583333,6.4,7.15,0.35,0.35,CONV-C,others,0.583333
7091,2/3/2005,9,MC150,0.25,6.25,6.4,0.15,0.15,CONV-B,others,0.25
7092,2/3/2005,9,MC150,5.666667,6,11.4,5.4,5.4,WBRC,"CC-35,38",5.666667
7093,2/3/2005,9,MC150,2,6,8,2,2,WBRC,others,2
7100,2/3/2005,9,MC150,0.25,6.45,7,0.15,0.15,GETS,TG-2,0.25
7101,2/3/2005,9,MC150,2.75,6,8.45,2.45,2.45,BRC,"OK-1,2",2.75
7102,2/3/2005,9,MC150,1,11,12,1,1,RMB,OC-1,1
7106,2/3/2005,9,MC150,2,7,9,2,2,RMB,others,2
7108,2/3/2005,9,MC150,2.5,6.45,9.15,2.3,2.3,M/C-2,others,2.5
7109,2/3/2005,9,MC150,1.5,11.3,13,1.3,1.3,M/C-1,HOT SCRN,1.5
7113,2/3/2005,9,MC150,4,6,10,4,4,M/C-1,others,4
7126,2/3/2005,9,MC150,12.5,17.3,6,12.3,12.3,OT-2,others,12.5
7129,2/3/2005,9,MC150,0.583333,22.5,23.25,0.35,0.35,OT-1,others,0.583333
7131,2/3/2005,9,MC150,1,22.2,23.2,1,1,CONV-C,others,1
7132,2/3/2005,9,MC150,10,11,21,10,10,others,CC-8,10
7133,2/3/2005,9,MC150,1,1.15,2.15,1,1,CT-1,others,1
7134,2/3/2005,9,MC150,2.333333,3.4,6,2.2,2.2,CT-2,others,2.333333
7135,2/3/2005,9,MC150,0.666667,2.5,3.3,0.4,0.4,OT-3,others,0.666667
7139,2/3/2005,9,MC150,0.5,0,0,0.3,0.3,BILLET MIL,F/C-1,0.5
7149,2/3/2005,9,MC150,4.75,1.15,6,4.45,4.45,OT-1,others,4.75
7166,2/3/2005,9,MC150,8,22,6,8,8,LOCP,others,8
7167,2/3/2005,9,MC150,24,6,6,24,96,PCM,M/C-1,24
7173,2/2/2005,9,MC150,18,6,0,18,18,others,F/C-1,18
7174,2/2/2005,9,MC150,6.833333,20,2.5,6.5,6.5,OT-3,others,6.833333
7182,2/2/2005,9,MC150,16.833333,6,22.5,16.5,17.35,OT-1,others,16.833333
7184,2/2/2005,9,MC150,3,6,9,3,39,PCM,M/C-4,3
7185,2/2/2005,9,MC150,0.083333,0,0,0.05,0.05,MILL,LINE-3,0.083333
7186,2/2/2005,9,MC150,19,6,1,19,19,BAR MILL,others,19
7187,2/2/2005,9,MC150,24,6,6,24,9146,LBSS-1,TR-2,24
7188,2/2/2005,9,MC150,24,6,6,24,592,FK-4,others,24
7199,2/2/2005,9,MC150,4,6,10,4,8.15,CCM-5,others,4
7206,2/2/2005,9,MC150,7.666667,6,13.4,7.4,17.1,OT-3,others,7.666667
7208,2/2/2005,9,MC150,0.25,22.15,22.3,0.15,0.15,M/C-2,others,0.25
7220,2/2/2005,9,MC150,24,6,6,24,280.15,others,WBRC,24
7224,2/2/2005,9,MC150,24,6,6,24,84,PCM,M/C-2,24
7242,2/2/2005,9,MC150,24,6,6,24,65.3,BOILER-4,others,24
7244,2/2/2005,9,MC150,24,6,6,24,822,BPTS,TG-2,24
7250,2/2/2005,9,MC150,1.5,13.3,15,1.3,1.3,MILL,S-13,1.5
7251,2/2/2005,9,MC150,0.25,19,19.15,0.15,0.15,M/C-1,others,0.25
7255,2/2/2005,9,MC150,13.833333,6,19.5,13.5,15.2,CT-2,others,13.833333
7256,2/2/2005,9,MC150,0.083333,0,0,0.05,0.05,MILL,LINE-3,0.083333
7257,2/2/2005,9,MC150,4.75,11,15.45,4.45,4.45,WBRC,others,4.75
7270,2/2/2005,9,MC150,24,6,6,24,56,PCM,M/C-3,24
7271,2/2/2005,9,MC150,24,6,6,24,48,CCP,TDP,24
7272,2/2/2005,9,MC150,0.25,6.45,7,0.15,0.15,MILL,others,0.25
7276,2/2/2005,9,MC150,0.166667,0,0,0.1,0.1,MILL,others,0.166667
7277,2/2/2005,9,MC150,1,0,0,1,1,MILL,others,1
7297,2/2/2005,9,MC150,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
7315,2/2/2005,9,MC150,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
7461,1/31/2005,9,BLT75,0.25,14.2,14.35,0.15,0.15,MILL,others,0.25
7462,1/31/2005,9,BLT75,7,22,5,7,7,CPP,Y-15,7
7463,1/31/2005,9,BLT75,1.416667,22,23.25,1.25,1.25,CPP,Y-11,1.416667
7464,1/31/2005,9,BLT75,0.833333,12.3,13.2,0.5,0.5,CT-2,others,0.833333
7465,1/31/2005,9,BLT75,0.25,0,0,0.15,0.15,MILL,others,0.25
7466,1/31/2005,9,BLT75,0.25,0,0,0.15,0.15,MILL,others,0.25
7512,1/31/2005,9,BLT75,0.25,0,0,0.15,0.15,MILL,LHS,0.25
7513,1/31/2005,9,BLT75,0.25,0,0,0.15,0.15,MILL,LHS,0.25
7517,1/31/2005,9,BLT75,8.083333,10.55,19,8.05,8.05,others,CC-6,8.083333
7533,1/31/2005,9,BLT75,0.333333,0,0,0.2,0.2,MILL,others,0.333333
7540,1/31/2005,9,BLT75,0.5,15.4,16.1,0.3,0.3,CT-1,others,0.5
7541,1/31/2005,9,BLT75,6.666667,9,15.4,6.4,6.4,CT-1,others,6.666667
7542,1/31/2005,9,BLT75,3.75,14,17.45,3.45,3.45,WBRC,"RG-1,2",3.75
7543,1/31/2005,9,BLT75,9,9,18,9,9,others,"CC-24,27",9
7544,1/31/2005,9,BLT75,0.166667,0,0,0.1,0.1,BATTERY-2,"CC-2,3",0.166667
7575,1/31/2005,9,BLT75,1.083333,9.15,10.2,1.05,1.05,CONV-C,others,1.083333
7576,1/31/2005,9,BLT75,6,12,18,6,6,others,CO-85,6
7596,1/31/2005,9,BLT75,0.5,0,0,0.3,0.3,MILL,others,0.5
7604,1/30/2005,9,BLT75,1,14.15,15.15,1,1,CONV-C,others,1
7609,1/30/2005,9,BLT75,0.083333,6,6.05,0.05,0.05,MILL,others,0.083333
7624,1/30/2005,9,BLT75,2,6.3,8.3,2,2,others,CC-1,2
7627,1/30/2005,9,BLT75,0.333333,0,0,0.2,0.2,MILL,others,0.333333
7628,1/30/2005,9,BLT75,2.5,9.3,12,2.3,2.3,CSP,TRACK-1,2.5
7629,1/30/2005,9,BLT75,0.166667,0,0,0.1,0.1,BATTERY-3,CC-6,0.166667
7630,1/30/2005,9,BLT75,15.916667,11.3,3.25,15.55,15.55,CCM-1,others,15.916667
7631,1/30/2005,9,BLT75,1.25,0.45,2,1.15,1.15,BRC,CO-32,1.25
7632,1/30/2005,9,BLT75,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
7642,1/30/2005,9,BLT75,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
7648,1/30/2005,9,BLT75,16,0,0,16,16,TBDB PLANT,others,16
7649,1/30/2005,9,BLT75,1.666667,9.5,11.3,1.4,1.4,CCM-1,others,1.666667
7698,1/30/2005,9,BLT75,0.5,6.3,7,0.3,0.3,CONV-A,others,0.5
7699,1/30/2005,9,BLT75,0.666667,12.3,13.1,0.4,0.4,CONV-A,others,0.666667
7706,1/30/2005,9,BLT75,0.333333,0,0,0.2,0.2,BATTERY-1,CHAMBER-1,0.333333
7708,1/30/2005,9,BLT75,0.333333,11.1,11.3,0.2,0.2,CONV-C,others,0.333333
7709,1/30/2005,9,BLT75,0.333333,6.15,6.35,0.2,0.2,M/C-2,B FEEDER,0.333333
7710,1/30/2005,9,BLT75,0.083333,11.1,11.15,0.05,0.05,MILL,"LINE-1,2",0.083333
7735,1/30/2005,9,BLT75,0.083333,11.3,11.35,0.05,0.05,MILL,"LINE-3,4",0.083333
7741,1/29/2005,9,BLT75,1.166667,7.3,8.4,1.1,1.1,OT-2,others,1.166667
7742,1/29/2005,9,BLT75,1.166667,10.5,12,1.1,1.1,OT-3,others,1.166667
7743,1/29/2005,9,BLT75,3.416667,7.25,10.5,3.25,3.25,OT-3,others,3.416667
7784,1/29/2005,9,BLT75,1.5,0,0,1.3,1.3,LOCP,CRUSHER-2,1.5
7792,1/29/2005,9,BLT75,2,0,0,2,2,BRC,others,2
7799,1/29/2005,9,BLT75,0.25,0,0,0.15,0.15,BATTERY-1,others,0.25
7803,1/29/2005,9,BLT75,0.25,8.5,9.05,0.15,0.15,CONV-B,others,0.25
7805,1/29/2005,9,BLT75,1.5,0,0,1.3,1.3,WBRC,others,1.5
7825,1/29/2005,9,BLT75,0.333333,0,0,0.2,0.2,BATTERY-1,CC-1,0.333333
7847,1/29/2005,9,BLT75,1,16.15,17.15,1,1,LOCP,CRUSHER-2,1
7851,1/29/2005,9,BLT75,0.666667,6,6.4,0.4,0.4,BAR MILL,LINE-1,0.666667
7857,1/29/2005,9,BLT75,0.5,13,13.3,0.3,0.3,BAR MILL,LINE-1,0.5
7868,1/28/2005,9,BLT65,0.666667,8,8.4,0.4,0.4,BAR MILL,LINE-2,0.666667
7869,1/28/2005,9,BLT65,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
7870,1/28/2005,9,BLT65,2,6,8,2,2,WBRC,others,2
7896,1/28/2005,9,BLT65,2,7,9,2,2,RMB,others,2
7913,1/28/2005,9,BLT65,1.5,11.3,13,1.3,1.3,MILL,LINE-1,1.5
7916,1/28/2005,9,BLT65,0.5,8.15,8.45,0.3,0.3,MILL,LINE-3,0.5
7917,1/28/2005,9,BLT65,0.666667,7.45,8.25,0.4,0.4,MILL,LINE-4,0.666667
7930,1/28/2005,9,BLT65,2,10,12,2,2,MILL,others,2
7932,1/28/2005,9,BLT65,0.416667,0,0,0.25,0.25,MILL,RHS,0.416667
7943,1/28/2005,9,BLT65,0.5,12,12.3,0.3,0.3,BAR MILL,LINE-1,0.5
7944,1/28/2005,9,BLT65,1.5,12,13.3,1.3,1.3,BAR MILL,LINE-2,1.5
7972,1/28/2005,9,BLT65,0.166667,0,0,0.1,0.1,BATTERY-2,others,0.166667
7973,1/28/2005,9,BLT65,0.083333,6.2,6.25,0.05,0.05,MILL,others,0.083333
7982,1/27/2005,9,BLT90,0.333333,6.25,6.45,0.2,0.2,MILL,others,0.333333
8004,1/27/2005,9,BLT90,24,6,6,24,72,PCM,M/C-1,24
8025,1/27/2005,9,BLT65,4.25,6,10.15,4.15,13.15,CCM-4,others,4.25
8027,1/27/2005,9,BLT65,9.5,15,0.3,9.3,9.3,OT-1,others,9.5
8034,1/27/2005,9,BLT65,1.166667,22,23.1,1.1,1.1,CT-2,others,1.166667
8043,1/27/2005,9,BLT90,1.5,22,23.3,1.3,1.3,WBRC,others,1.5
8055,1/27/2005,9,BLT90,0.416667,0,0.25,0.25,0.25,M/C-1,B FEEDER,0.416667
8056,1/27/2005,9,BLT90,0.666667,0.3,1.1,0.4,0.4,OT-1,others,0.666667
8057,1/27/2005,9,BLT90,0.5,22.3,23,0.3,0.3,BAR MILL,LINE-2,0.5
8066,1/27/2005,9,BLT65,24,6,6,24,60,PCM,M/C-2,24
8084,1/27/2005,9,BLT65,1.5,4.3,6,1.3,1.3,CT-2,others,1.5
8085,1/27/2005,9,BLT65,0.666667,3.3,4.1,0.4,0.4,BAR MILL,LINE-1,0.666667
8086,1/27/2005,9,BLT65,5.583333,6,11.35,5.35,7.35,CCM-2,others,5.583333
8087,1/27/2005,9,BLT65,0.916667,20.2,21.15,0.55,0.55,CT-2,others,0.916667
8088,1/27/2005,9,BLT65,0.116667,0,0,0.07,0.07,MILL,LINE-3,0.116667
8089,1/27/2005,9,BLT65,1.25,4.45,6,1.15,1.15,CT-1,others,1.25
8106,1/27/2005,9,BLT65,0.666667,17,17.4,0.4,0.4,BAR MILL,LINE-2,0.666667
8112,1/27/2005,9,BLT65,3,6,9,3,7.45,CT-1,others,3
8113,1/27/2005,9,BLT65,24,6,6,24,256.15,others,WBRC,24
8134,1/26/2005,9,BLT90,24,6,6,24,798,BPTS,TG-2,24
8136,1/26/2005,9,BLT90,24,6,6,24,36,PCM,M/C-4,24
8138,1/26/2005,9,BLT90,24,6,6,24,1728,others,CHAMBER-12,24
8151,1/26/2005,9,BLT90,0.666667,17.4,18.2,0.4,0.4,BAR MILL,LINE-1,0.666667
8152,1/26/2005,9,BLT90,13.916667,6,19.55,13.55,16.25,LBSS-1,TR-3,13.916667
8158,1/26/2005,9,BLT90,5,6,11,5,18,FK-5,others,5
8175,1/26/2005,9,BLT90,24,6,6,24,568,FK-4,others,24
8176,1/26/2005,9,BLT90,0.5,6,6.3,0.3,1.6,OT-1,others,0.5
8184,1/26/2005,9,BLT90,24,6,6,24,256,others,PC-3,24
8188,1/26/2005,9,BLT90,1.5,6,7.3,1.3,5.25,OT-2,others,1.5
8189,1/26/2005,9,BLT90,1,22,23,1,1,RMB,others,1
8222,1/26/2005,9,BLT90,0.1,0,0,0.06,0.06,MILL,LINE-3,0.1
8226,1/26/2005,9,BLT90,0.15,0,0,0.09,0.09,MILL,LINE-4,0.15
8229,1/26/2005,9,BLT90,0.5,4,4.3,0.3,0.3,BAR MILL,LINE-2,0.5
8231,1/26/2005,9,BLT90,0.75,0,0,0.45,0.45,BILLET MIL,F/C-1,0.75
8397,1/24/2005,9,RMD71,24,6,6,24,32,PCM,M/C-3,24
8399,1/24/2005,9,RND71,0.75,0.15,1,0.45,0.45,CONV-C,others,0.75
8406,1/24/2005,9,RMD71,1.25,22.15,23.3,1.15,1.15,CONV-A,others,1.25
8408,1/24/2005,9,RMD63,12.75,6,18.45,12.45,12.45,FK-1,others,12.75
8455,1/24/2005,9,RND71,24,6,6,24,9122,LBSS-1,TR-2,24
8461,1/24/2005,9,RND71,24,6,6,24,41.3,BOILER-4,others,24
8469,1/24/2005,9,RND71,0.75,1.4,2.25,0.45,0.45,CONV-B,others,0.75
8471,1/24/2005,9,RND71,0.25,5.05,5.2,0.15,0.15,F/C-2,D-2,0.25
8478,1/24/2005,9,RND71,3.5,0,0,3.3,3.3,CT-1,others,3.5
8518,1/23/2005,9,RND63,24,6,6,24,24,CCP,TDP,24
8543,1/23/2005,9,RND63,0.75,5.15,6,0.45,0.45,OT-1,others,0.75
8544,1/23/2005,9,RND63,2,0,0,2,2,CT-1,others,2
8557,1/23/2005,9,RND63,9.5,20.3,6,9.3,9.3,OT-3,others,9.5
8565,1/23/2005,9,RND63,0.166667,0,0,0.1,0.1,MILL,LINE-4,0.166667
8575,1/23/2005,9,RND63,24,6,6,24,24,others,CRUSHER-1,24
8576,1/23/2005,9,RND63,9.5,9,18.3,9.3,9.3,others,"CC-1,2",9.5
8577,1/23/2005,9,RND63,1.5,0,0,1.3,1.3,LOCP,CRUSHER-3,1.5
8582,1/23/2005,9,RND63,1,0,0,1,1,CT-2,others,1
8588,1/23/2005,9,RND63,0.333333,0,0,0.2,0.2,MILL,others,0.333333
8603,1/23/2005,9,RND63,0.416667,22.35,23,0.25,0.25,MILL,others,0.416667
8648,1/22/2005,9,RND45,0.083333,0.25,0.3,0.05,0.05,MILL,others,0.083333
8649,1/22/2005,9,RND45,0.416667,0.2,0.45,0.25,0.25,MILL,LINE-1,0.416667
8650,1/22/2005,9,RND45,0.666667,23.45,0.25,0.4,0.4,MILL,"LINE-1,2",0.666667
8651,1/22/2005,9,RND45,0.416667,3.45,4.1,0.25,0.25,MILL,LINE-2,0.416667
8707,1/22/2005,9,RND56,0.5,5.15,5.45,0.3,0.3,M/C-1,others,0.5
8717,1/22/2005,9,RND45,0.1,0,0,0.06,0.06,MILL,LINE-3,0.1
8718,1/22/2005,9,RND56,2,0.3,2.3,2,2,RMB,others,2
8732,1/22/2005,9,RND56,6.5,12,18.3,6.3,6.3,BRC,BED-A,6.5
8763,1/21/2005,9,RND45,0.333333,14.35,14.55,0.2,0.2,F/C-1,others,0.333333
8764,1/21/2005,9,RND45,0.166667,8.35,8.45,0.1,0.1,CONV-B,others,0.166667
8785,1/21/2005,9,RND45,0.416667,8.1,8.35,0.25,0.25,CONV-C,others,0.416667
8792,1/21/2005,9,RND45,0.333333,8,8.2,0.2,0.2,MILL,others,0.333333
8793,1/21/2005,9,RND45,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
8803,1/21/2005,9,RND45,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
8807,1/21/2005,9,RND45,1.666667,6.35,8.15,1.4,1.4,M/C-2,CA-6,1.666667
8810,1/21/2005,9,RND45,1.666667,6.35,8.15,1.4,1.4,M/C-1,CA-6,1.666667
8811,1/21/2005,9,RND45,0.25,14.2,14.35,0.15,0.15,MILL,others,0.25
8812,1/21/2005,9,RND45,0.166667,17.1,17.2,0.1,0.1,MILL,others,0.166667
8813,1/21/2005,9,RND53,0.25,0,0,0.15,0.15,MILL,LHS,0.25
8820,1/21/2005,9,RND45,0.083333,21.05,21.1,0.05,0.05,MILL,others,0.083333
8822,1/21/2005,9,RND45,13,17,6,13,13,FK-5,others,13
8823,1/21/2005,9,RND45,10.916667,8.45,19.4,10.55,10.55,CT-1,others,10.916667
8824,1/21/2005,9,RND45,0.666667,0,0,0.4,0.4,BILLET MIL,others,0.666667
8825,1/21/2005,9,RND45,0.333333,0,0,0.2,0.2,BILLET MIL,others,0.333333
8827,1/21/2005,9,RND45,1.5,0,0,1.3,1.3,CONV-B,others,1.5
8834,1/21/2005,9,RND45,1.5,0,0,1.3,1.3,CONV-C,others,1.5
8860,1/21/2005,9,RND45,24,6,6,24,544,FK-4,others,24
8903,1/20/2005,9,RND53,3,6,9,3,20,LOCP,others,3
8904,1/20/2005,9,RND53,2.583333,6,8.35,2.35,11.05,OT-2,others,2.583333
8905,1/20/2005,9,RND53,1.916667,6,7.55,1.55,3.6,OT-3,others,1.916667
8928,1/20/2005,9,RND53,12,6,18,12,36,PCM,M/C-3,12
8929,1/20/2005,9,RND53,3,6,9,3,27,PCM,M/C-4,3
8931,1/20/2005,9,RND53,0.5,0,0,0.3,0.3,MILL,others,0.5
8951,1/20/2005,9,RND53,0.75,3.3,4.15,0.45,0.45,WBRC,CO-25,0.75
8987,1/20/2005,9,RND53,1,3.3,4.3,1,1,RMB,others,1
8988,1/20/2005,9,RND53,1.75,3.3,5.15,1.45,1.45,M/C-1,others,1.75
9013,1/19/2005,9,RND40/50,2.5,3.3,6,2.3,2.3,M/C-2,others,2.5
9023,1/19/2005,9,RND50,9,21,6,9,9,CCM-4,others,9
9035,1/19/2005,9,RND50,1.5,4.3,6,1.3,1.3,OT-1,others,1.5
9036,1/19/2005,9,RND50,0.166667,0,0,0.1,0.1,MILL,others,0.166667
9063,1/19/2005,9,RND50,1.5,2,3.3,1.3,1.3,WBRC,CO-25,1.5
9065,1/19/2005,9,RND50,1,0,0,1,1,CONV-C,others,1
9104,1/19/2005,9,RND50,0.833333,3.1,4,0.5,0.5,CCM-2,others,0.833333
9111,1/19/2005,9,RND50,2,4,6,2,2,CCM-2,others,2
9122,1/19/2005,9,RND50,1,0,0,1,1,CONV-A,others,1
9125,1/19/2005,9,RND50,1,0,0,1,1,CONV-B,others,1
9144,1/18/2005,9,RND40,0.25,0,0,0.15,0.15,MILL,RHS,0.25
9145,1/18/2005,9,RND40,0.25,0,0,0.15,0.15,MILL,others,0.25
9146,1/18/2005,9,RND40,2.75,20.45,23.3,2.45,2.45,OT-3,others,2.75
9147,1/18/2005,9,RND40,0.5,22.2,22.5,0.3,0.3,MILL,"LINE-3,4",0.5
9148,1/18/2005,9,RND40,0.5,22.3,23,0.3,0.3,BAR MILL,others,0.5
9153,1/18/2005,9,RND40,0.666667,2,2.4,0.4,0.4,BAR MILL,LINE-1,0.666667
9154,1/18/2005,9,RND40,0.666667,2.4,3.2,0.4,0.4,BAR MILL,LINE-2,0.666667
9155,1/18/2005,9,RND40,0.333333,2.2,2.4,0.2,0.2,MILL,others,0.333333
9181,1/18/2005,9,RND40,0.166667,3.2,3.3,0.1,0.1,MILL,S-13,0.166667
9224,1/18/2005,9,RND40,0.666667,23.2,0,0.4,0.4,MILL,LINE-2,0.666667
9225,1/18/2005,9,RND40,0.083333,4.27,4.32,0.05,0.05,BATTERY-3,PC-5,0.083333
9237,1/18/2005,9,RND40,0.383333,23.45,0.08,0.23,0.23,MILL,LINE-4,0.383333
9252,1/18/2005,9,RND40,2,3,5,2,2,others,PC-4,2
9428,1/16/2005,9,BLT75,2.5,3.3,6,2.3,2.3,LBSS-1,TR-3,2.5
9433,1/16/2005,9,BLT75,0.25,5.2,5.35,0.15,0.15,MILL,"LINE-1,.2",0.25
9434,1/16/2005,9,BLT75,0.166667,3.15,3.25,0.1,0.1,MILL,others,0.166667
9435,1/16/2005,9,BLT75,0.166667,4.3,4.4,0.1,0.1,MILL,"F/C-1,2",0.166667
9441,1/16/2005,9,BLT75,0.333333,0,0,0.2,0.2,MILL,others,0.333333
9442,1/16/2005,9,BLT75,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
9443,1/16/2005,9,BLT75,0.416667,22.5,23.15,0.25,0.25,MILL,LINE-4,0.416667
9444,1/16/2005,9,BLT75,8,6,14,8,8,others,LOCO-1,8
9447,1/16/2005,9,BLT75,0.166667,0,0,0.1,0.1,MILL,others,0.166667
9485,1/16/2005,9,BLT75,0.333333,12.5,13.1,0.2,0.2,MILL,others,0.333333
9486,1/16/2005,9,BLT75,0.333333,7.4,8,0.2,0.2,MILL,LINE-2,0.333333
9505,1/15/2005,9,BLT75,0.166667,0,0,0.1,0.1,MILL,LHS,0.166667
9511,1/15/2005,9,BLT75,0.166667,0,0,0.1,0.1,MILL,RHS,0.166667
9538,1/15/2005,9,BLT75,0.166667,0,0,0.1,0.1,MILL,others,0.166667
9542,1/15/2005,9,BLT75,0.666667,9.5,10.3,0.4,0.4,CT-2,others,0.666667
9543,1/15/2005,9,BLT75,3.75,11.15,15,3.45,3.45,others,CHAMBER-1,3.75
9571,1/15/2005,9,BLT75,17.5,12.3,6,17.3,17.3,BOILER-4,others,17.5
9572,1/15/2005,9,BLT75,5,12,17,5,5,others,PC-3,5
9579,1/15/2005,9,BLT75,4.75,1.15,6,4.45,4.45,CT-1,others,4.75
9583,1/15/2005,9,BLT75,2.5,16,18.3,2.3,2.3,RMB,others,2.5
9593,1/15/2005,9,BLT75,0.5,15,15.3,0.3,0.3,others,H CRUS-4,0.5
9595,1/15/2005,9,BLT75,15,9,0,15,15,M/C-2,others,15
9596,1/15/2005,9,BLT75,0.833333,4.3,5.2,0.5,0.5,CT-2,others,0.833333
9597,1/15/2005,9,BLT75,12,18,6,12,12,PCM,M/C-4,12
9598,1/15/2005,9,BLT75,14.25,6,20.15,14.15,19.15,CCM-2,others,14.25
9609,1/15/2005,9,BLT75,24,6,6,24,9098,LBSS-1,TR-2,24
9638,1/15/2005,9,BLT75,8,22,6,8,8,PCM,M/C-3,8
9663,1/14/2005,9,BLT75,9,9,18,9,9,PCM,M/C-4,9
9664,1/14/2005,9,BLT75,0.166667,0,0,0.1,0.1,MILL,others,0.166667
9675,1/14/2005,9,BLT75,1,15,16,1,1,others,RG-2,1
9723,1/14/2005,9,BLT75,0.333333,17,17.2,0.2,0.2,OT-3,others,0.333333
9724,1/14/2005,9,BLT75,10,9,19,10,10,others,CC-9,10
9729,1/14/2005,9,BLT75,0.666667,8.35,9.15,0.4,0.4,OT-2,others,0.666667
9735,1/14/2005,9,BLT75,11.5,6,17.3,11.3,48.6,others,CHAMBER-5,11.5
9737,1/14/2005,9,BLT75,6.083333,8.55,15,6.05,6.05,OT-3,others,6.083333
9740,1/14/2005,9,BLT75,10,9,19,10,10,others,CC-43,10
